"","type","lat","lon","sb_lat","sb_lon","feet","string_check","sb_name"
"1474","Starbucks",32.894,-97.0405,32.8941,-97.0405,36.39,"32.894 -97.0405","32.8941 -97.0405"
"1475","Starbucks",32.894,-97.0405,32.8941,-97.0405,36.39,"32.894 -97.0405","32.8941 -97.0405"
"1476","Starbucks",32.8941,-97.0404,32.8941,-97.0405,30.7,"32.8941 -97.0404","32.8941 -97.0405"
"1477","Starbucks",32.894,-97.0405,32.8941,-97.0405,36.39,"32.894 -97.0405","32.8941 -97.0405"
"1478","Starbucks",32.894,-97.0405,32.8941,-97.0405,36.39,"32.894 -97.0405","32.8941 -97.0405"
"1479","Starbucks",32.894,-97.0405,32.8941,-97.0405,36.39,"32.894 -97.0405","32.8941 -97.0405"
"1480","Starbucks",39.6376,-75.7068,39.607674,-75.71891,11422.34,"39.6376 -75.7068","39.607674 -75.71891"
"1481","Starbucks",39.1276,-77.5307,39.116186,-77.535425,4368.17,"39.1276 -77.5307","39.116186 -77.535425"
"1482","Starbucks",32.214697,-111.046269,32.238643,-111.004178,15663.08,"32.214697 -111.046269","32.238643 -111.004178"
"1483","Starbucks",21.331357,-157.917236,21.331423,-157.919852,890.68,"21.331357 -157.917236","21.331423 -157.919852"
"1484","Starbucks",36.082093,-115.137773,36.080606,-115.139755,797.55,"36.082093 -115.137773","36.080606 -115.139755"
"1485","Starbucks",38.693016,-121.5926,38.693262,-121.592803,106.7,"38.693016 -121.5926","38.693262 -121.592803"
"1486","Starbucks",30.203067,-81.385037,30.1832,-81.3829,7257.13,"30.203067 -81.385037","30.1832 -81.3829"
"1487","Starbucks",32.708125,-117.16575,32.70753,-117.163801,637.42,"32.708125 -117.16575","32.70753 -117.163801"
"1488","Starbucks",38.185764,-85.74558,38.184542,-85.747125,628.7,"38.185764 -85.74558","38.184542 -85.747125"
"1489","Starbucks",37.47456,-81.067374,37.363614,-81.054277,40577.3,"37.47456 -81.067374","37.363614 -81.054277"
"1490","Starbucks",26.2146,-97.6854,26.190178,-97.71526,13216.3,"26.2146 -97.6854","26.190178 -97.71526"
"1491","Starbucks",38.741402,-90.360925,38.74222,-90.364133,962.32,"38.741402 -90.360925","38.74222 -90.364133"
"1492","Starbucks",33.435433,-111.998099,33.435446,-111.998851,229.48,"33.435433 -111.998099","33.435446 -111.998851"
"1493","Starbucks",42.855,-74.1258,42.964616,-74.190665,43568.18,"42.855 -74.1258","42.964616 -74.190665"
"1494","Starbucks",41.979112,-87.906265,41.978724,-87.906791,201.12,"41.979112 -87.906265","41.978724 -87.906791"
"1495","Starbucks",38.7869,-84.9747,38.9317,-84.6751,100301.06,"38.7869 -84.9747","38.9317 -84.6751"
"1496","Starbucks",38.74222,-90.364133,38.742511,-90.365418,381.54,"38.74222 -90.364133","38.742511 -90.365418"
"1497","Starbucks",26.6623,-80.0909,26.686626,-80.089459,8855.32,"26.6623 -80.0909","26.686626 -80.089459"
"1498","Starbucks",41.297025,-72.763271,41.277428,-72.82753,19049.37,"41.297025 -72.763271","41.277428 -72.82753"
"1499","Starbucks",38.895676,-77.029233,38.896278,-77.029977,304.82,"38.895676 -77.029233","38.896278 -77.029977"
"1500","Starbucks",38.400563,-79.995833,38.134509,-79.042869,290256.74,"38.400563 -79.995833","38.134509 -79.042869"
"1501","Starbucks",38.742683,-90.366385,38.742952,-90.366234,107.02,"38.742683 -90.366385","38.742952 -90.366234"
"1502","Starbucks",61.176563,-149.97307,61.1554,-149.9583,8164.82,"61.176563 -149.97307","61.1554 -149.9583"
"1503","Starbucks",36.085807,-115.149558,36.084561,-115.14968,455.03,"36.085807 -115.149558","36.084561 -115.14968"
"1504","Starbucks",35.96265,-83.919985,35.95431,-83.925904,3505.24,"35.96265 -83.919985","35.95431 -83.925904"
"1505","Starbucks",42.88416,-85.530779,42.911942,-85.543125,10652.56,"42.88416 -85.530779","42.911942 -85.543125"
"1506","Starbucks",33.946958,-118.401166,33.94708,-118.401194,45.2,"33.946958 -118.401166","33.94708 -118.401194"
"1507","Starbucks",40.3118,-74.5238,40.3117,-74.525505,476.89,"40.3118 -74.5238","40.3117 -74.525505"
"1508","Starbucks",39.360321,-74.41639,39.35871,-74.41974,1114.29,"39.360321 -74.41639","39.35871 -74.41974"
"1509","Starbucks",42.234647,-88.841709,42.238644,-88.819653,6148.04,"42.234647 -88.841709","42.238644 -88.819653"
"1510","Starbucks",41.953026,-87.881012,41.955181,-87.871537,2694.33,"41.953026 -87.881012","41.955181 -87.871537"
"1511","Starbucks",34.727867,-92.220896,34.728046,-92.218666,673.25,"34.727867 -92.220896","34.728046 -92.218666"
"1512","Starbucks",40.176568,-74.635979,40.176133,-74.629083,1933.53,"40.176568 -74.635979","40.176133 -74.629083"
"1513","Starbucks",40.559589,-74.265044,40.552563,-74.269991,2905.51,"40.559589 -74.265044","40.552563 -74.269991"
"1514","Starbucks",42.329222,-83.040563,42.332575,-83.058486,4998.18,"42.329222 -83.040563","42.332575 -83.058486"
"1515","Starbucks",30.336488,-86.163121,30.37665,-86.348101,60146.77,"30.336488 -86.163121","30.37665 -86.348101"
"1516","Starbucks",40.848878,-115.747617,40.83173,-115.78392,11829.46,"40.848878 -115.747617","40.83173 -115.78392"
"1517","Starbucks",41.850644,-87.953503,41.850631,-87.953278,61.49,"41.850644 -87.953503","41.850631 -87.953278"
"1518","Starbucks",32.284588,-90.07379,32.342491,-90.060724,21449.67,"32.284588 -90.07379","32.342491 -90.060724"
"1519","Starbucks",39.607616,-105.943827,39.630247,-106.054952,32372.73,"39.607616 -105.943827","39.630247 -106.054952"
"1520","Starbucks",38.788768,-90.413529,38.753542,-90.426063,13318.18,"38.788768 -90.413529","38.753542 -90.426063"
"1521","Starbucks",42.948112,-87.901512,42.982676,-87.911621,12885.17,"42.948112 -87.901512","42.982676 -87.911621"
"1522","Starbucks",47.439159,-122.297619,47.441908,-122.303595,1786.77,"47.439159 -122.297619","47.441908 -122.303595"
"1523","Starbucks",47.441908,-122.303595,47.442181,-122.303699,102.85,"47.441908 -122.303595","47.442181 -122.303699"
"1524","Starbucks",38.9987,-77.43369,39.009144,-77.439349,4129.98,"38.9987 -77.43369","39.009144 -77.439349"
"1525","Starbucks",42.929417,-71.45176,42.94327,-71.4741,7828.47,"42.929417 -71.45176","42.94327 -71.4741"
"1526","Starbucks",28.432959,-81.31107,28.429748,-81.311292,1169.71,"28.432959 -81.31107","28.429748 -81.311292"
"1527","Starbucks",35.225266,-80.92908,35.223362,-80.927864,782.45,"35.225266 -80.92908","35.223362 -80.927864"
"1528","Starbucks",29.984296,-95.33207,29.985996,-95.333267,725.18,"29.984296 -95.33207","29.985996 -95.333267"
"1529","Starbucks",21.331911,-157.920202,21.331423,-157.919852,213.58,"21.331911 -157.920202","21.331423 -157.919852"
"1530","Starbucks",29.946683,-95.407535,29.92204,-95.413889,9185.56,"29.946683 -95.407535","29.92204 -95.413889"
"1531","Starbucks",34.178498,-118.603603,34.178939,-118.596746,2080.19,"34.178498 -118.603603","34.178939 -118.596746"
"1532","Starbucks",39.055639,-84.656375,39.050622,-84.656298,1827.48,"39.055639 -84.656375","39.050622 -84.656298"
"1533","Starbucks",42.370131,-71.019672,42.366954,-71.016337,1467.26,"42.370131 -71.019672","42.366954 -71.016337"
"1534","Starbucks",42.36205,-71.019871,42.364545,-71.021569,1018.52,"42.36205 -71.019871","42.364545 -71.021569"
"1535","Starbucks",35.046107,-85.310724,35.048103,-85.290907,5976.15,"35.046107 -85.310724","35.048103 -85.290907"
"1536","Starbucks",41.893229,-87.623298,41.892287,-87.625249,632.47,"41.893229 -87.623298","41.892287 -87.625249"
"1537","Starbucks",29.944075,-90.06433,29.941586,-90.064275,905.39,"29.944075 -90.06433","29.941586 -90.064275"
"1538","Starbucks",40.735419,-114.044845,40.848878,-115.747617,473297.2,"40.735419 -114.044845","40.848878 -115.747617"
"1539","Starbucks",42.359776,-71.05213,42.359121,-71.0556,967.79,"42.359776 -71.05213","42.359121 -71.0556"
"1540","Starbucks",39.329975,-74.499385,39.354216,-74.447081,17228.06,"39.329975 -74.499385","39.354216 -74.447081"
"1541","Starbucks",39.800406,-89.646118,39.80152,-89.605404,11446.82,"39.800406 -89.646118","39.80152 -89.605404"
"1542","Starbucks",41.472154,-87.328362,41.468997,-87.316053,3564.17,"41.472154 -87.328362","41.468997 -87.316053"
"1543","Starbucks",36.115214,-115.165481,36.113132,-115.17291,2321.63,"36.115214 -115.165481","36.113132 -115.17291"
"1544","Starbucks",33.946481,-118.384511,33.946424,-118.39094,1949.96,"33.946481 -118.384511","33.946424 -118.39094"
"1545","Starbucks",29.984239,-95.335104,29.985996,-95.333267,864.05,"29.984239 -95.335104","29.985996 -95.333267"
"1546","Starbucks",36.197381,-115.19139,36.178226,-115.177257,8125.52,"36.197381 -115.19139","36.178226 -115.177257"
"1547","Starbucks",39.354216,-74.447081,39.351938,-74.444143,1174.22,"39.354216 -74.447081","39.351938 -74.444143"
"1548","Starbucks",24.555949,-81.803446,25.094328,-80.440685,492510.97,"24.555949 -81.803446","25.094328 -80.440685"
"1549","Starbucks",36.085765,-115.153245,36.08416,-115.151731,735.9,"36.085765 -115.153245","36.08416 -115.151731"
"1550","Starbucks",20.893334,-156.437467,20.888245,-156.45126,5058.21,"20.893334 -156.437467","20.888245 -156.45126"
"1551","Starbucks",39.885409,-105.761347,39.945344,-105.811083,25910.17,"39.885409 -105.761347","39.945344 -105.811083"
"1552","Starbucks",39.293511,-94.71213,39.296539,-94.717653,1913.07,"39.293511 -94.71213","39.296539 -94.717653"
"1553","Starbucks",39.299811,-94.721866,39.296539,-94.717653,1685.84,"39.299811 -94.721866","39.296539 -94.717653"
"1554","Starbucks",39.3774,-74.435685,39.37972,-74.426139,2827.75,"39.3774 -74.435685","39.37972 -74.426139"
"1555","Starbucks",36.175291,-115.287224,36.159478,-115.28769,5758.39,"36.175291 -115.287224","36.159478 -115.28769"
"1556","Starbucks",33.799076,-117.91818,33.798614,-117.920221,642.47,"33.799076 -117.91818","33.798614 -117.920221"
"1557","Starbucks",32.9383,-96.4492,32.93091,-96.468866,6606.13,"32.9383 -96.4492","32.93091 -96.468866"
"1558","Starbucks",26.107632,-80.106041,26.126771,-80.104271,6980.93,"26.107632 -80.106041","26.126771 -80.104271"
"1559","Starbucks",40.694485,-74.173012,40.694821,-74.174759,499.68,"40.694485 -74.173012","40.694821 -74.174759"
"1560","Starbucks",39.295055,-94.720663,39.296539,-94.717653,1008.91,"39.295055 -94.720663","39.296539 -94.717653"
"1561","Starbucks",33.700194,-78.870489,33.707555,-78.861923,3736.72,"33.700194 -78.870489","33.707555 -78.861923"
"1562","Starbucks",40.757993,-73.985633,40.757662,-73.985721,123.04,"40.757993 -73.985633","40.757662 -73.985721"
"1563","Starbucks",47.464146,-122.2976,47.46394,-122.2992,402.84,"47.464146 -122.2976","47.46394 -122.2992"
"1564","Starbucks",47.46394,-122.2992,47.464146,-122.2976,402.84,"47.46394 -122.2992","47.464146 -122.2976"
"1565","Starbucks",44.88266,-93.206279,44.88339,-93.21087,1219.43,"44.88266 -93.206279","44.88339 -93.21087"
"1566","Starbucks",38.630655,-90.191852,38.628112,-90.189889,1082.72,"38.630655 -90.191852","38.628112 -90.189889"
"1567","Starbucks",39.733693,-105.157704,39.73385,-105.16048,782.84,"39.733693 -105.157704","39.73385 -105.16048"
"1568","Starbucks",29.521586,-98.47669,29.527964,-98.474436,2427.71,"29.521586 -98.47669","29.527964 -98.474436"
"1569","Starbucks",27.980453,-82.538108,27.983214,-82.531645,2314.99,"27.980453 -82.538108","27.983214 -82.531645"
"1570","Starbucks",39.187137,-106.818479,39.39212,-107.087816,106706.88,"39.187137 -106.818479","39.39212 -107.087816"
"1571","Starbucks",28.477214,-81.469001,28.477665,-81.47075,585.35,"28.477214 -81.469001","28.477665 -81.47075"
"1572","Starbucks",40.694821,-74.174759,40.694485,-74.173012,499.68,"40.694821 -74.174759","40.694485 -74.173012"
"1573","Starbucks",33.678392,-117.849879,33.671846,-117.84581,2684.58,"33.678392 -117.849879","33.671846 -117.84581"
"1574","Starbucks",41.377556,-82.224834,41.391855,-82.230221,5415.9,"41.377556 -82.224834","41.391855 -82.230221"
"1575","Starbucks",41.391855,-82.230221,41.377556,-82.224834,5415.9,"41.391855 -82.230221","41.377556 -82.224834"
"1576","Starbucks",25.762113,-80.191589,25.765197,-80.193039,1218.29,"25.762113 -80.191589","25.765197 -80.193039"
"1577","Starbucks",35.817024,-115.58856,36.053929,-115.281053,125401.89,"35.817024 -115.58856","36.053929 -115.281053"
"1578","Starbucks",28.410065,-81.425285,28.411487,-81.468001,13741.97,"28.410065 -81.425285","28.411487 -81.468001"
"1579","Starbucks",40.552563,-74.269991,40.559589,-74.265044,2905.51,"40.552563 -74.269991","40.559589 -74.265044"
"1580","Starbucks",36.102123,-115.175122,36.101351,-115.172749,755.3,"36.102123 -115.175122","36.101351 -115.172749"
"1581","Starbucks",32.135237,-81.230506,32.137665,-81.228165,1142.55,"32.135237 -81.230506","32.137665 -81.228165"
"1582","Starbucks",32.787558,-96.799441,32.788214,-96.796755,859.32,"32.787558 -96.799441","32.788214 -96.796755"
"1583","Starbucks",44.023326,-92.465748,44.021969,-92.462824,914.49,"44.023326 -92.465748","44.021969 -92.462824"
"1584","Starbucks",34.136296,-118.353108,34.129638,-118.348506,2794.76,"34.136296 -118.353108","34.129638 -118.348506"
"1585","Starbucks",40.466193,-74.276809,40.40914,-74.234266,23922.34,"40.466193 -74.276809","40.40914 -74.234266"
"1586","Starbucks",25.770634,-80.132598,25.783075,-80.132089,4525,"25.770634 -80.132598","25.783075 -80.132089"
"1587","Starbucks",36.803558,-114.103413,36.814886,-114.066955,11442.63,"36.803558 -114.103413","36.814886 -114.066955"
"1588","Starbucks",33.78885,-117.91517,33.788646,-117.914857,120.65,"33.78885 -117.91517","33.788646 -117.914857"
"1589","Starbucks",40.75827,-111.89526,40.756923,-111.898274,968.55,"40.75827 -111.89526","40.756923 -111.898274"
"1590","Starbucks",34.1505,-118.340065,34.15301,-118.341503,1011.79,"34.1505 -118.340065","34.15301 -118.341503"
"1591","Starbucks",35.154448,-114.573546,35.163374,-114.572438,3265.82,"35.154448 -114.573546","35.163374 -114.572438"
"1592","Starbucks",33.757371,-116.391563,33.757389,-116.391554,7.1,"33.757371 -116.391563","33.757389 -116.391554"
"1593","Starbucks",41.4865,-72.081696,41.481022,-72.103082,6190.53,"41.4865 -72.081696","41.481022 -72.103082"
"1594","Starbucks",45.588881,-122.593303,45.589455,-122.592567,281.63,"45.588881 -122.593303","45.589455 -122.592567"
"1595","Starbucks",33.759425,-84.388394,33.760677,-84.387847,485,"33.759425 -84.388394","33.760677 -84.387847"
"1596","Starbucks",39.76461,-105.60023,39.741657,-105.49748,30075.76,"39.76461 -105.60023","39.741657 -105.49748"
"1597","Starbucks",42.3753,-71.0248,42.376,-71.0253,288.68,"42.3753 -71.0248","42.376 -71.0253"
"1598","Starbucks",39.198697,-120.234189,39.277962,-120.12019,43315.5,"39.198697 -120.234189","39.277962 -120.12019"
"1599","Starbucks",40.060498,-78.090153,39.999106,-78.245248,48852.83,"40.060498 -78.090153","39.999106 -78.245248"
"1600","Starbucks",32.794137,-96.804153,32.800413,-96.801113,2467.23,"32.794137 -96.804153","32.800413 -96.801113"
"1601","Starbucks",33.788646,-117.914857,33.78885,-117.91517,120.65,"33.788646 -117.914857","33.78885 -117.91517"
"1602","Starbucks",41.032247,-81.907481,41.150456,-81.863811,44721.11,"41.032247 -81.907481","41.150456 -81.863811"
"1603","Starbucks",39.80033,-105.490147,39.741657,-105.49748,21472.32,"39.80033 -105.490147","39.741657 -105.49748"
"1604","Starbucks",39.749092,-104.996152,39.748592,-104.996992,298.27,"39.749092 -104.996152","39.748592 -104.996992"
"1605","Starbucks",36.143463,-115.175259,36.144008,-115.154273,6199.81,"36.143463 -115.175259","36.144008 -115.154273"
"1606","Starbucks",38.625172,-90.190579,38.625811,-90.187446,924.86,"38.625172 -90.190579","38.625811 -90.187446"
"1607","Starbucks",41.288944,-81.226675,41.318778,-81.347659,34974.14,"41.288944 -81.226675","41.318778 -81.347659"
"1608","Starbucks",41.288944,-81.226675,41.318778,-81.347659,34974.14,"41.288944 -81.226675","41.318778 -81.347659"
"1609","Starbucks",36.250051,-115.244611,36.240137,-115.249466,3882.85,"36.250051 -115.244611","36.240137 -115.249466"
"1610","Starbucks",42.346988,-71.079236,42.34844,-71.077587,691.91,"42.346988 -71.079236","42.34844 -71.077587"
"1611","Starbucks",39.136231,-84.506834,39.13032,-84.51091,2443.83,"39.136231 -84.506834","39.13032 -84.51091"
"1612","Starbucks",39.766121,-86.164527,39.766332,-86.163917,187.92,"39.766121 -86.164527","39.766332 -86.163917"
"1613","Starbucks",33.684949,-111.968488,33.679068,-111.977476,3472.29,"33.684949 -111.968488","33.679068 -111.977476"
"1614","Starbucks",39.746946,-104.990536,39.746592,-104.989902,220.03,"39.746946 -104.990536","39.746592 -104.989902"
"1615","Starbucks",39.766332,-86.163917,39.766121,-86.164527,187.92,"39.766332 -86.163917","39.766121 -86.164527"
"1616","Starbucks",39.769643,-86.158663,39.768306,-86.157108,654.43,"39.769643 -86.158663","39.768306 -86.157108"
"1617","Starbucks",35.086365,-106.650387,35.090412,-106.643105,2629.88,"35.086365 -106.650387","35.090412 -106.643105"
"1618","Starbucks",38.51395,-77.30694,38.597594,-77.332944,31357.64,"38.51395 -77.30694","38.597594 -77.332944"
"1619","Starbucks",39.545238,-119.818775,39.529987,-119.820049,5566.95,"39.545238 -119.818775","39.529987 -119.820049"
"1620","Starbucks",32.74339,-117.198209,32.747853,-117.207231,3214.42,"32.74339 -117.198209","32.747853 -117.207231"
"1621","Starbucks",33.918434,-118.38303,33.927078,-118.383827,3154.97,"33.918434 -118.38303","33.927078 -118.383827"
"1622","Starbucks",36.066467,-94.175126,36.055315,-94.190135,6013.65,"36.066467 -94.175126","36.055315 -94.190135"
"1623","Starbucks",41.005053,-76.450844,40.841549,-76.836489,122093.8,"41.005053 -76.450844","40.841549 -76.836489"
"1624","Starbucks",35.163374,-114.572438,35.154448,-114.573546,3265.82,"35.163374 -114.572438","35.154448 -114.573546"
"1625","Starbucks",40.765221,-73.982023,40.764046,-73.98223,431.92,"40.765221 -73.982023","40.764046 -73.98223"
"1626","Starbucks",37.1387,-80.548,37.157604,-80.424047,36777.85,"37.1387 -80.548","37.157604 -80.424047"
"1627","Starbucks",40.054333,-82.896277,40.048984,-82.91269,4990.96,"40.054333 -82.896277","40.048984 -82.91269"
"1628","Starbucks",42.963641,-85.680643,42.96647,-85.67469,1897.97,"42.963641 -85.680643","42.96647 -85.67469"
"1629","Starbucks",41.141091,-77.461725,41.241246,-76.996579,133123.66,"41.141091 -77.461725","41.241246 -76.996579"
