"","X","ProfileNo","OrganizationIdentificationID","DepartmentName","OrganizationActivityText","ReportingOfficerIdentificationID","InterventionIdentificationID","IdentificationCategoryDescriptionText","InterventionDate","Month","SubjectRaceCode","SubjectEthnicityCode","SubjectSexCode","SubjectAge","ResidentIndicator","TownRecidentIndicator","InterventionLocationName","InterventionLocationDescriptionText","InterventionLocationLatitude","DegreeY","MinY","SecondY","InterventionLocationLongitude","DegreeX","MinX","SecondX","InterventionReasonCode","InterventionTechniqueCode","InterventionDurationCode","TowedIndicator","StatuteCodeIdentificationID","Reason.for.Stop","StatutatoryCitation","VehicleSearchedIndicator","SearchAuthorizationCode","ContrabandIndicator","CustodialArrestIndicator","InterventionDispositionCode","InterventionDispositionDate","InterventionDispositionReasonText","IsStatuteCodeValid","IsStatutatoryCitationValid","IsaTest","RecordCount","SourceId","SourceReferenceId","InterventionTime","town"
"18059",18059,1921705,"CT0006200","Hamden","Racial Profile","100000654","1400015015","Incident ID","Saturday, April 12, 2014",NA,"B","N","F",35,TRUE,FALSE,"Hamden              ","Dixwell Ave./Treadwell St.",41.34839,NA,NA,NA,-72.93276,NA,NA,NA,"V","G",1,FALSE,"14-18c","Display of Plates","14-18c",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.439722222222222,"New Britain"
"18060",18060,1921326,"CT0006200","Hamden","Racial Profile","100000118","1400015019","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",52,TRUE,FALSE,"HAMDEN              ","Whitney Ave",41.428485,NA,NA,NA,-72.906293,NA,NA,NA,"E","B",1,FALSE,"14-12a","Registration","14-12a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.465914351851852,"New Britain"
"18061",18061,1921385,"CT0006200","Hamden","Racial Profile","100000164","1400014948","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",22,FALSE,FALSE,"HAMDEN              ","2411 whitney ave",41.3852518,NA,NA,NA,-72.90093042,NA,NA,NA,"I","G",1,FALSE,"14-243b","Moving Violation","14-243b",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0783333333333333,"New Britain"
"18062",18062,1921325,"CT0006200","Hamden","Racial Profile","100000118","1400015001","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",53,TRUE,TRUE,"HAMDEN              ","Old Dixwell Ave",41.383522,NA,NA,NA,-72.904808,NA,NA,NA,"E","B",1,FALSE,"14-12a","Registration","14-12a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.372256944444444,"New Britain"
"18063",18063,1921637,"CT0006200","Hamden","Racial Profile","100000577","1400014918","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",25,TRUE,TRUE,"HAMDEN              ","dixwell/beham",41.355961,NA,NA,NA,-72.920846,NA,NA,NA,"V","B",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0133912037037037,"New Britain"
"18064",18064,1921727,"CT0006200","Hamden","Racial Profile","100000655","1400014974","Incident ID","Saturday, April 12, 2014",NA,"B","N","M",24,TRUE,TRUE,"HAMDEN              ","helen st./ rochford",41.348679,NA,NA,NA,-72.940823,NA,NA,NA,"V","G",1,FALSE,"14-12(a)*","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.155347222222222,"New Britain"
"18065",18065,1921503,"CT0006200","Hamden","Racial Profile","100000475","1400015004","Incident ID","Saturday, April 12, 2014",NA,"B","N","M",38,TRUE,FALSE,"Hamden              ","dixwell/pine",41.339646,NA,NA,NA,-72.938295,NA,NA,NA,"V","B",1,FALSE,"14-147","Other","14-213b",FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.38255787037037,"New Britain"
"18066",18066,1921725,"CT0006200","Hamden","Racial Profile","100000655","1400014942","Incident ID","Saturday, April 12, 2014",NA,"B","N","M",29,TRUE,FALSE,"NEW HAVEN           ","bowen st./ cherry ann",41.334903,NA,NA,NA,-72.937872,NA,NA,NA,"V","G",1,FALSE,"14-301","Stop Sign",NA,FALSE,"N",FALSE,FALSE,"W",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0698842592592593,"New Britain"
"18067",18067,1921505,"CT0006200","Hamden","Racial Profile","100000475","1400015030","Incident ID","Saturday, April 12, 2014",NA,"A","N","F",38,TRUE,TRUE,"HAMDEN              ","gilbert/circular",41.357182,NA,NA,NA,-72.936969,NA,NA,NA,"V","B",1,FALSE,"14-213b","Other","14-213b",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.502199074074074,"New Britain"
"18068",18068,1921662,"CT0006200","Hamden","Racial Profile","100000581","1400014954","Incident ID","Saturday, April 12, 2014",NA,"W","H","F",25,TRUE,TRUE,"HAMDEN              ","skiff st ext/howard",41.378346,NA,NA,NA,-72.923116,NA,NA,NA,"V","B",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0974652777777778,"New Britain"
"18069",18069,1921724,"CT0006200","Hamden","Racial Profile","100000655","1400014935","Incident ID","Saturday, April 12, 2014",NA,"B","N","F",19,TRUE,FALSE,"HAMDEN              ","dixwell ave./fourth st",41.3442,NA,NA,NA,-72.9349,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0537268518518519,"New Britain"
"18070",18070,1921584,"CT0006200","Hamden","Racial Profile","100000544","1400015093","Incident ID","Saturday, April 12, 2014",NA,"W","N","F",40,TRUE,FALSE,"HAMDEN              ","Dixwell & Collins",41.349707,NA,NA,NA,-72.932131,NA,NA,NA,"V","G",1,FALSE,"14-236","Moving Violation","14-236",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.865138888888889,"New Britain"
"18071",18071,1921398,"CT0006200","Hamden","Racial Profile","100000230","1400014929","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",21,TRUE,TRUE,"HAMDEN              ","whitney/mather",41.357994,NA,NA,NA,-72.910012,NA,NA,NA,"E","B",1,FALSE,"14-96c","Defective Lights","14-96c",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0372222222222222,"New Britain"
"18072",18072,1921663,"CT0006200","Hamden","Racial Profile","100000581","1400014994","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",28,TRUE,FALSE,"HAMDEN              ","mix ave ",0,NA,NA,NA,0,NA,NA,NA,"V","B",1,FALSE,"14-296aa(b)","Cell Phone",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.298726851851852,"New Britain"
"18073",18073,1921597,"CT0006200","Hamden","Racial Profile","100000556","1400015053","Incident ID","Saturday, April 12, 2014",NA,"B","N","F",28,TRUE,TRUE,"HAMDEN              ","dixwell ave",41.342424,NA,NA,NA,-72.934807,NA,NA,NA,"V","G",1,FALSE,"14-12(a)*","Registration","14-12(a)*",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.678946759259259,"New Britain"
"18074",18074,1921598,"CT0006200","Hamden","Racial Profile","100000556","1400015057","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",27,TRUE,FALSE,"HAMDEN              ","dixwell ave",41.335531,NA,NA,NA,-72.935233,NA,NA,NA,"I","G",1,FALSE,"14-36a","Other","14-36a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.688993055555556,"New Britain"
"18075",18075,1921703,"CT0006200","Hamden","Racial Profile","100000654","1400015002","Incident ID","Saturday, April 12, 2014",NA,"B","N","F",29,TRUE,TRUE,"HAMDEN              ","Whitney Ave./Mather St.",41.359942,NA,NA,NA,-72.909581,NA,NA,NA,"V","G",3,TRUE,"14-12(a)*","Registration","14-147",FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.373125,"New Britain"
"18076",18076,1921364,"CT0006200","Hamden","Racial Profile","100000131","1400015058","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",50,TRUE,TRUE,"HAMDEN              ","state st",41.3351,NA,NA,NA,-72.9009,NA,NA,NA,"V","B",1,FALSE,"14-12a","Registration","14-147c",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.692604166666667,"New Britain"
"18077",18077,1921504,"CT0006200","Hamden","Racial Profile","100000475","1400015009","Incident ID","Saturday, April 12, 2014",NA,"B","N","M",24,TRUE,TRUE,"Hamden              ","1245 DIXWELL",41.34839,NA,NA,NA,-72.93276,NA,NA,NA,"V","B",1,FALSE,"14-12a","Registration","14-12a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.409398148148148,"New Britain"
"18078",18078,1921664,"CT0006200","Hamden","Racial Profile","100000581","1400015108","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",31,TRUE,FALSE,"HAMDEN              ","WHHITNEY AVE/ARDMORE",41.363142,NA,NA,NA,-72.908928,NA,NA,NA,"E","B",1,FALSE,"14-96a(a)","Defective Lights",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.979675925925926,"New Britain"
"18079",18079,1921415,"CT0006200","Hamden","Racial Profile","100000249","1400015031","Incident ID","Saturday, April 12, 2014",NA,"W","N","F",49,TRUE,FALSE,"HAMDEN              ","Dixwell Ave Skiff St",41.37482881,NA,NA,NA,-72.9151659,NA,NA,NA,"V","G",1,FALSE,"14-296aa(b)","Cell Phone","14-296aa(b)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.504328703703704,"New Britain"
"18080",18080,1921704,"CT0006200","Hamden","Racial Profile","100000654","1400015012","Incident ID","Saturday, April 12, 2014",NA,"W","N","F",28,TRUE,TRUE,"HAMDEN              ","Dixwell Ave./Putnam Ave.",41.34638,NA,NA,NA,-72.933967,NA,NA,NA,"E","G",1,FALSE,"14-96e","Defective Lights","14-12(a)*",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.424733796296296,"New Britain"
"18081",18081,1921770,"CT0006200","Hamden","Racial Profile","100000659","1400014919","Incident ID","Saturday, April 12, 2014",NA,"W","N","M",54,TRUE,TRUE,"HAMDEN              ","2320 dixwell ave",41.372194,NA,NA,NA,-72.917791,NA,NA,NA,"V","G",2,FALSE,"14-12(a)*","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0158796296296296,"New Britain"
"18082",18082,1921602,"CT0006200","Hamden","Racial Profile","100000565","1400015056","Incident ID","Saturday, April 12, 2014",NA,"B","N","M",26,TRUE,FALSE,"HAMDEN              ","2100 dixwell ave",41.3731,NA,NA,NA,-72.9187,NA,NA,NA,"V","G",1,FALSE,"14-80(b)**","Equipment Violation","14-12(a)*",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.686875,"New Britain"
"18083",18083,1921728,"CT0006200","Hamden","Racial Profile","100000655","1400015221","Incident ID","Sunday, April 13, 2014",NA,"B","N","F",26,TRUE,FALSE,"NEW HAVEN           ","newhall st./goodrich st",41.334128,NA,NA,NA,-72.927016,NA,NA,NA,"V","G",2,FALSE,"14-147c","Other",NA,FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.679826388888889,"New Britain"
"18084",18084,1921367,"CT0006200","Hamden","Racial Profile","100000131","1400015231","Incident ID","Sunday, April 13, 2014",NA,"W","N","M",22,TRUE,FALSE,"HAMDEN              ","dixwell / washington",41.383121,NA,NA,NA,-72.899079,NA,NA,NA,"V","B",1,FALSE,"14-12a","Registration","14-12a",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.719537037037037,"New Britain"
"18085",18085,1921436,"CT0006200","Hamden","Racial Profile","100000412","1400015237","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",52,TRUE,TRUE,"NEW HAVEN           ","Sherman/Pond",41.334333,NA,NA,NA,-72.937865,NA,NA,NA,"V","G",1,FALSE,"14-147c","Other",NA,FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.759733796296296,"New Britain"
"18086",18086,1921665,"CT0006200","Hamden","Racial Profile","100000581","1400015117","Incident ID","Sunday, April 13, 2014",NA,"W","N","M",91,TRUE,FALSE,"HAMDEN              ","WHITNEY AVE/ARMORY",41.33655,NA,NA,NA,-72.911426,NA,NA,NA,"V","B",3,TRUE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0192592592592593,"New Britain"
"18087",18087,1921387,"CT0006200","Hamden","Racial Profile","100000164","1400015163","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",24,TRUE,TRUE,"HAMDEN              ","dixwell/putnam",41.346275,NA,NA,NA,-72.93386,NA,NA,NA,"V","G",1,FALSE,"14-12a","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.132349537037037,"New Britain"
"18088",18088,1921366,"CT0006200","Hamden","Racial Profile","100000131","1400015226","Incident ID","Sunday, April 13, 2014",NA,"W","N","M",33,TRUE,TRUE,"HAMDEN              ","whitney ave",41.378963,NA,NA,NA,-72.903459,NA,NA,NA,"V","B",1,FALSE,"14-218a","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.704340277777778,"New Britain"
"18089",18089,1921428,"CT0006200","Hamden","Racial Profile","100000411","1400015190","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",38,TRUE,FALSE,"HAMDEN              ","circular ave/ helen st",41.346493,NA,NA,NA,-72.934048,NA,NA,NA,"V","B",1,FALSE,"14-12*","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.428032407407407,"New Britain"
"18090",18090,1921437,"CT0006200","Hamden","Racial Profile","100000412","1400015238","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",23,TRUE,FALSE,"HAMDEN              ","Dixwell/Dudley",41.337081,NA,NA,NA,-72.935248,NA,NA,NA,"V","B",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.775034722222222,"New Britain"
"18091",18091,1921620,"CT0006200","Hamden","Racial Profile","100000576","1400015116","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",50,TRUE,FALSE,"HAMDEN              ","dix/tres",41.354015,NA,NA,NA,-72.929695,NA,NA,NA,"E","G",1,FALSE,"14-96b","Defective Lights",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0179050925925926,"New Britain"
"18092",18092,1921730,"CT0006200","Hamden","Racial Profile","100000655","1400015255","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",22,TRUE,FALSE,"HAMDEN              ","circular ave./dixwell ave",41.3473,NA,NA,NA,-72.9339,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.916076388888889,"New Britain"
"18093",18093,1921706,"CT0006200","Hamden","Racial Profile","100000654","1400015114","Incident ID","Sunday, April 13, 2014",NA,"B","N","F",30,TRUE,FALSE,"HAMDEN              ","Dixwell Ave./Goodrich Ave.",41.336283,NA,NA,NA,-72.935243,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal","14-299",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0109953703703704,"New Britain"
"18094",18094,1921315,"CT0006200","Hamden","Racial Profile","100000114","1400015224","Incident ID","Sunday, April 13, 2014",NA,"W","N","M",24,TRUE,FALSE,"HAMDEN              ","diwell st. james",41.356027,NA,NA,NA,-72.928052,NA,NA,NA,"E","G",1,FALSE,"14-99f","Other","14-99f",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.6946875,"New Britain"
"18095",18095,1921680,"CT0006200","Hamden","Racial Profile","100000604","1400015239","Incident ID","Sunday, April 13, 2014",NA,"W","N","F",32,TRUE,FALSE,"HAMDEN              ","hamden",41.336283,NA,NA,NA,-72.935243,NA,NA,NA,"E","G",1,FALSE,"14-299","Traffic Control Signal","14-299",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.779363425925926,"New Britain"
"18096",18096,1921474,"CT0006200","Hamden","Racial Profile","100000471","1400015189","Incident ID","Sunday, April 13, 2014",NA,"W","N","F",45,TRUE,TRUE,"HAMDEN              ","DIXWELL AVE AND  SCOTT ST",41.34839,NA,NA,NA,-72.93276,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.419039351851852,"New Britain"
"18097",18097,1921729,"CT0006200","Hamden","Racial Profile","100000655","1400015230","Incident ID","Sunday, April 13, 2014",NA,"B","N","M",45,TRUE,FALSE,"HAMDEN              ","dixwell ave./putnam ave",41.346275,NA,NA,NA,-72.93386,NA,NA,NA,"V","G",1,FALSE,"14-12(a)*","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.718842592592593,"New Britain"
"18098",18098,1921771,"CT0006200","Hamden","Racial Profile","100000659","1400015150","Incident ID","Sunday, April 13, 2014",NA,"W","H","M",50,TRUE,TRUE,"HAMDEN              ","Dixwell Ave/ St James",41.356027,NA,NA,NA,-72.928052,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.102731481481481,"New Britain"
"18099",18099,1921386,"CT0006200","Hamden","Racial Profile","100000164","1400015158","Incident ID","Sunday, April 13, 2014",NA,"W","N","M",38,TRUE,FALSE,"HAMDEN              ","1126 dixwell ave",41.3442,NA,NA,NA,-72.9349,NA,NA,NA,"V","G",1,FALSE,"14-218a*","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.120115740740741,"New Britain"
"18100",18100,1921681,"CT0006200","Hamden","Racial Profile","100000604","1400015377","Incident ID","Monday, April 14, 2014",NA,"B","N","M",27,TRUE,TRUE,"HAMDEN              ","west easton st",41.336623,NA,NA,NA,-72.939935,NA,NA,NA,"V","G",1,FALSE,"14-215","Suspended License","14-215",FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.674421296296296,"New Britain"
"18101",18101,1921534,"CT0006200","Hamden","Racial Profile","100000477","1400015281","Incident ID","Monday, April 14, 2014",NA,"B","N","M",34,TRUE,FALSE,"HAMDEN              ","dixwell ave by rte 15n",41.3643,NA,NA,NA,-72.9222,NA,NA,NA,"E","G",1,FALSE,"14-96b","Defective Lights",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0577893518518519,"New Britain"
"18102",18102,1921682,"CT0006200","Hamden","Racial Profile","100000604","1400015392","Incident ID","Monday, April 14, 2014",NA,"W","N","M",59,TRUE,TRUE,"HAMDEN              ","loller and woodin",41.347262,NA,NA,NA,-72.947933,NA,NA,NA,"V","G",1,FALSE,"14-301","Stop Sign","14-301",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.742025462962963,"New Britain"
"18103",18103,1921793,"CT0006200","Hamden","Racial Profile","100000660","1400015289","Incident ID","Monday, April 14, 2014",NA,"W","N","F",52,TRUE,TRUE,"HAMDEN              ","2690 whitney ave",41.394,NA,NA,NA,-72.8973,NA,NA,NA,"V","G",1,FALSE,"14-12(a)*","Registration","14-12(a)*",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0694560185185185,"New Britain"
"18104",18104,1921603,"CT0006200","Hamden","Racial Profile","100000565","1400015380","Incident ID","Monday, April 14, 2014",NA,"B","N","M",24,TRUE,FALSE,"HAMDEN              ","cherry hill / highwood",41.362221,NA,NA,NA,-72.93625,NA,NA,NA,"V","G",1,FALSE,"14-18(a)","Display of Plates","14-99g(b)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.685451388888889,"New Britain"
"18105",18105,1921772,"CT0006200","Hamden","Racial Profile","100000659","1400015286","Incident ID","Monday, April 14, 2014",NA,"W","N","F",22,TRUE,TRUE,"HAMDEN              ","Dixwell Ave/ Pershing",41.355156,NA,NA,NA,-72.928756,NA,NA,NA,"E","G",1,FALSE,"14-96b","Defective Lights",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0641550925925926,"New Britain"
"18106",18106,1921399,"CT0006200","Hamden","Racial Profile","100000230","1400015269","Incident ID","Monday, April 14, 2014",NA,"W","N","M",22,TRUE,FALSE,"HAMDEN              ","whitney/mather",41.37106,NA,NA,NA,-72.906279,NA,NA,NA,"V","B",1,FALSE,"14-218a","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0310648148148148,"New Britain"
"18107",18107,1921794,"CT0006200","Hamden","Racial Profile","100000660","1400015297","Incident ID","Monday, April 14, 2014",NA,"W","N","F",58,TRUE,FALSE,"HAMDEN              ","2856 whitney ave",41.3997,NA,NA,NA,-72.8983,NA,NA,NA,"E","G",1,FALSE,"14-96b","Defective Lights","14-96b",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0941435185185185,"New Britain"
"18108",18108,1921612,"CT0006200","Hamden","Racial Profile","100000573","1400015394","Incident ID","Monday, April 14, 2014",NA,"W","N","F",18,TRUE,TRUE,"Hamden              ","goodrich and shelton",41.335376,NA,NA,NA,-72.93026,NA,NA,NA,"V","G",1,FALSE,"14-12a","Registration","14-12a",TRUE,"C",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.745729166666667,"New Britain"
"18109",18109,1921521,"CT0006200","Hamden","Racial Profile","100000476","1400015379","Incident ID","Monday, April 14, 2014",NA,"W","N","F",57,TRUE,TRUE,"HAMDEN              ","whitney/cannon",41.396845,NA,NA,NA,-72.897016,NA,NA,NA,"V","G",1,FALSE,"14-218a","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.679606481481482,"New Britain"
"18110",18110,1921522,"CT0006200","Hamden","Racial Profile","100000476","1400015419","Incident ID","Monday, April 14, 2014",NA,"W","N","M",49,TRUE,TRUE,"HAMDEN              ","whitney ave/ogden",41.392735,NA,NA,NA,-72.897298,NA,NA,NA,"V","G",1,FALSE,"14-23a","Other","14-23a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.869189814814815,"New Britain"
"18111",18111,1921535,"CT0006200","Hamden","Racial Profile","100000477","1400015304","Incident ID","Monday, April 14, 2014",NA,"W","N","M",18,TRUE,TRUE,"HAMDEN              ","dixwell ave mather st",41.35903,NA,NA,NA,-72.925794,NA,NA,NA,"V","G",1,FALSE,"14-218a","Speed Related",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.144456018518519,"New Britain"
"18112",18112,1921327,"CT0006200","Hamden","Racial Profile","100000118","1400015320","Incident ID","Monday, April 14, 2014",NA,"W","N","F",38,TRUE,FALSE,"HAMDEN              ","State St",41.334265,NA,NA,NA,-72.900609,NA,NA,NA,"E","B",1,FALSE,"14-12a","Registration","14-12a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.371689814814815,"New Britain"
"18113",18113,1921455,"CT0006200","Hamden","Racial Profile","100000469","1400015293","Incident ID","Monday, April 14, 2014",NA,"W","H","M",31,TRUE,FALSE,"HAMDEN              ","sherman and whitney",41.413826,NA,NA,NA,-72.902035,NA,NA,NA,"V","G",1,FALSE,"14-215","Suspended License","14-215",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0826157407407407,"New Britain"
"18114",18114,1921481,"CT0006200","Hamden","Racial Profile","100000472","1400015348","Incident ID","Monday, April 14, 2014",NA,"W","N","M",40,TRUE,FALSE,"HAMDEN              ","dixwell/pershing",41.355156,NA,NA,NA,-72.928756,NA,NA,NA,"V","G",1,FALSE,"14-12(a)","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.523194444444444,"New Britain"
"18115",18115,1921468,"CT0006200","Hamden","Racial Profile","100000470","1400015381","Incident ID","Monday, April 14, 2014",NA,"B","N","M",55,TRUE,FALSE,"HAMDEN              ","state st/atlas st",41.330322,NA,NA,NA,-72.899275,NA,NA,NA,"V","G",1,FALSE,"14-96e","Defective Lights","14-96e",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.687627314814815,"New Britain"
